username,date,tweet,fullname
@kodimainjai,2025-03-14 02:00,"Babinsa Barambang, Koramil 1424-06/Sinjai Borong Kodim 1424/Sinjai Bantu Perbaikan Lantai Rumah Milik Warga  di Dusun Balang, Desa Barambang, Kecamatan Sinjai Borong, Kabupaten Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-14 01:54,"Babinsa anjai Koramil 04/Sinjai Timur Kodim 1424/Sinjai Komsos Hadiri Acara Buka Puasa Bersama Masyarakat di Masjid Al Kautsar Dusun Takalala Desa Sanjai  Kec. Sinjai Timur Kab. Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-14 01:50,"Babinsa Talle Koramil 05/Sinjai Selatan Kodim 1424/Sinjai Komsos Hadiri Pembukaan Musabaqah Tilawatil Qur'an (MTQ) ke 35 Tingkat Desa Talle di Masjid Nurul Amin Desa Talle Kec Sinjai Selatan Kab. Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@takalar_kodim,2025-03-14 01:48,"Personel Koramil 1426-07/Pattallassang, Sholat Subuh Berjamaah di Masjid Wilayah Binaan 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodimainjai,2025-03-14 01:47,"Babinsa Bontosalama Koramil 02/Sinjai Barat Kodim 1424/Sinjai Komsos Hadiri Acara Buka Puasa Bersama Masyarakat di Dusun Lembang Desa Bontosalama Kec. Sinjai Barat Kab. Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-14 01:41,"Babinsa Koramil 1407-10/Ponre Serda Iwan Setiawan melaksanakan Komunikasi Sosial (Komsos) guna menciptakan interaksi serta kekompakan bersama warga binaan yang berlokasi di Desa Mattampae, Kec. Ponre, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:40,"Serda Mursaling Babinsa Koramil 18/Kajuara Kodim 1407/Bone melaksanakan gotong royong bersama warga membersihkan selokan sekitaran kantor Kelurahan Awang Tangka, Kec. Kajuara, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimainjai,2025-03-14 01:40,"Berkah Ramadhan, Pers. Babinsa Koramil 1424-05/Sinjai Selatan Kodim 1424/Sinjai Bagikan Takjil Kep[ada Masyarakat bertempat di Kel. Sangiasseri Kec. Sinjai Selatan Kab. Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-14 01:39,"Babinsa Koramil 12/Cina Kodim 1407/Bone Sertu Abdul Rahman melaksanakan pendampingan dan pemantauan penyerapan gabah oleh Bulog Kabupaten Bone di Dusun Kawerang, Desa Kawerang, Kec. Cina, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:39,"Babinsa Koramil 1407-09/Lapri Sertu Listan melaksanakan Komunikasi Sosial (Komsos) bersama warga membahas tentang keamanan dan kebersihan yang berada di Desa Sengeng Palie, Kec. Lapri, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:38,"Wujudkan lingkungan yang bersih, Babinsa Koramil 1407-21/Palakka Serda Samsul Bahri bersama dengan warga melaksanakan kerja bakti pembersihan disepanjang jalan poros Desa Lemoape, Kec. Palakka, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:32,"Danramil 04/Tellusiatinge Kodim 1407/Bone Kapten Inf. Abdul Mannan bersama Forkopimcam laksanakan Safari Ramadhan di Masjid Al – Barokah, Kecamatan Tellusiatinge, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:31,"Babinsa Koramil 1407-02/Dua Boccoe Serda Ismail melaksanakan pendampingan terhadap petani ubi jalar di wilayah binaan yang berlokasi di Desa Padacenga, Kec. Dua Boccoe, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@takalar_kodim,2025-03-14 01:31,"Wujud Nyata Pendampingan Babinsa Kodim Takalar Bantu Petani Panen Padi Di Desa Binaan

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodimbone,2025-03-14 01:30,"Babinsa Koramil 1407-07/Tanete Riattang Sertu Sainuddin melaksanakan Komunikasi Sosial (Komsos) bersama Petani terkait sosialisasi harga jual Gabah Kering Panen (GKP), bertempat di Lingk. Pallengoreng 1, Kel. Biru, Kec. Tanete Riattang, Kab. Bone.
#tniad
#puspentni
#TNIindonesia",kodimbone
@kodimainjai,2025-03-14 01:30,"Dandim 1424/Sinjai Hadiri Acara Safari Ramadhan Bersama Bupati Sinjai yang diselenggarakan di Masjid An-Nur, Kelurahan Balangnipa, Kecamatan Sinjai Utara, Kabupaten Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-14 01:29,"Babinsa Koramil 1407-10/Ponre Sertu Kasman melaksanakan sholat tarawih berjamaah bersama warga masyarakat di wilayah binaan yang berlokasi di Masjid Annabah, Dusun Sancereng, Desa Bolli, Kec. Ponre, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:27,"Babinsa Koramil 1407-20/Bontocani Sertu Ahmad Riady membantu warga menjemur cengkeh yang telah di petik, untuk menjaga agar kualitas cengkeh tetap baik, bertempat di Dusun Lalakke, Desa Bulusirua, Kec. Bontocani, 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:09,"Babinsa Koramil 03/Cenrana Kodim 1407/Bone Sertu M. Yunus memberikan materi Wawasan Kebangsaan (Wasbang) kepada siswa - siswi SD Inpres 5/81 Desa Latonro, Kecamatan Cenrana, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:08,"Babinsa Koramil 06/Awangpone Kodim 1407/Bone Sertu M. Yunus melaksanakan Komunikasi Sosial (Komsos) dengan para petani di Desa Lappo Ase, Kecamatan Awangpone, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:08,"Babinsa Koramil 1407-04/Tellusiatinge Sertu Munawir melaksanakan pengecekan padi yang sudah siap di panen milik kelompok tani Tunas Harapan di Desa Waji, Kec. Tellusiatinge, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:07,"Serda Mursaling Babinsa Koramil 18/Kajuara Kodim 1407/Bone bersama Pemuda dan Masyarakat melaksanakan Karya Bakti (Karbak) membersihkan selokan di Kel. Awang Tangka, Kec. Kajuara, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:06,"Sertu Sahir Babinsa Koramil 1407-14/Libureng memanfaatkan bulan ramadan untuk bertatap muka memberikan materi wawasan kebangsaan serta motivasi kepada murid SD Negeri 187 Desa Tompo Bulu, Kec. Libureng, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 01:00,"Sertu Lukman Babinsa Koramil 09/Lapri Kodim 1407/Bone hadiri Rapat koordinasi bersama seluruh aparat desa di bidang Pertanian, bertempat di Kantor Desa Walimpong, Kecamatan Bengo, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 00:58,"Babinsa Koramil 1407-16/Tonra Kopda Ahmad melaksanakan gotong royong membantu mempercepat pembangunan pondasi rumah salah satu warga binaan di Desa Muara, Kecamatan Tonra, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 00:57,"Serda Adil Babinsa Koramil 18/Kajuara Kodim 1407/Bone dampingi Bulog turun langsung memastikan kelancaran penyerapan gabah dari petani di Desa Buareng, Kec. Kajuara, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 00:56,"Serka Nasrun Babinsa Koramil 06/Awangpone Kodim 1407/Bone melaksanakan pendampingan dan pemantauan penyerapan gabah oleh Bulog Bone, bertempat di Desa Kading, kecamatan Awangpone, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-14 00:55,"Babinsa Koramil 13/Sibulue Kodim 1407/Bone Serda Amir melaksanakan pendampingan pelaksanaan Posyandu Balita dan Ibu Hamil di Kelurahan Maroanging, Kecamatan Sibulue, Kabupaten Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@korem091asn,2025-03-13 21:15,"Kasrem 091/ASN Safari Ramadhan dan Buka Puasa bersama Gubernur Kaltim
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@korem091asn,2025-03-13 20:26,"KOREM 091/ASN Siap Dukung Pengamanan Idul Fitri 1446 H di Kalimantan Timur
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@kodim1418mamuju,2025-03-13 16:05,"“Kebersamaan di Bulan Suci Ramadhan, Kodim 1418/Mamuju Gelar Buka Puasa Bersama Anak Yatim Piatu“

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim1418/Mamuju
@kodim_jeneponto,2025-03-13 15:51,"Koramil 1425-05/Batang Bagi Ratusan Paket Takjil Buka Puasa Gratis Kepada Pengendara

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli
#tnimanunggalrakyat
#indahnyaberbagisesama
#berkahramadhan",Kodim_Jeneponto
@Jurnalpatroli_,2025-03-13 15:42,jurnalpatrolinews.co.id/pusp… Polisi Militer Kodam XVIII/Kasuari (Pomdam XVIII/Kasuari) menggelar pemeriksaan kendaraan milik prajurit dan PNS TNI AD di lingkungan Kodam XVIII/Kasuari #tniad #kodam #dispenad #papua,JurnalPatroliNews
@M1513sbb,2025-03-13 15:36,"Babinsa Koramil 1513-01/Piru Bantu Warga Buat Batako untuk Pembangunan Rumah
#tniad 
#TNIADPrima 
#babinsa1513
#TNIADbekerjadenganhati",Makodim 1513sbb
@kodam_mlw,2025-03-13 15:01,"Barito Kuala - Indahnya Ramadhan 1446 H, Kodim 1005/Barito Kuala Berbagi Takjil di Halaman Makodim 1005/Barito Kuala, Kamis (13/03/25).

#kodamvimulawarman 
#tniad
#tniprima
#marhabanyaramadhan",Kodam VI/Mulawarman
@kodam_mlw,2025-03-13 15:01,"Balikpapan - Indahnya Ramadhan 1446 H, Kodam VI/Mulawarman Berbagi Takjil di Halaman Makodam VI/Mulawarman, Kamis (13/03/25).

#kodamvimulawarman 
#tniad
#tniprima
#marhabanyaramadhan",Kodam VI/Mulawarman
@Cakra_Kostrad,2025-03-13 14:52,"Panglima Kostrad (Pangkostrad) Letjen TNI Mohammad Fadjar, MPICT., memimpin syukuran peringatan HUT Ke-64 Kostrad di Ruang Mandala Kostrad, Jakarta Pusat, Kamis (6/3/2025).
.
#hutke64kostrad #tniad #kostrad #Cakra #Pangkostrad #Kaskostrad #lintasprajurit #Penkostrad",Kostrad
@AlorKodim,2025-03-13 14:14,"Dukung Ketahanan Pangan Babinsa Melaksanakan Komsos Dengan Petani

Penulis : Israel .A
(Pendim1622/Alor)
#tniad 
#tniprima 
#tnibersamarakyat 
#tnidihatirakyat
#tnimengabdidanmembangunbersamarakyat

Cek berita selengkapnya disini>>
arashnews.com/2025/03/dukung…",Kodim 1622 Alor
@ditkumad,2025-03-13 13:17,"Dirkumad Dampingi Kepala Staf Angkatan Darat dalam Rapat Dengar Pendapat dengan Komisi I DPR

#tniprima  

#tniad  

#tnikuatbersamarakyat  

#korpschk  

#armylegalservice  

#penditkumad  

#ruutni

instagram.com/p/DHI6zGzSaoR/…

facebook.com/share/p/1Y19PYa…",DITKUMAD
@KodamJayakarta,2025-03-13 12:24,"Alarm Kesiapsiagaan Yonarmed 7/Biringgalih

#tniadmengabdidanmembangunbersamarakyat #tniad #tniadprima #kodamjaya #yonarmed7 #alarm #kesiapsiagaan",Kodam Jaya/Jayakarta
@kodamhasanuddin,2025-03-13 10:56,"Serap Gabah Dalam Peningkatan Kesejahteraan Masyarakat 

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@korem091asn,2025-03-13 10:27,"Tingkatkan Keterampilan Prajurit, Kodim 0906/Kutai Kartanegara Lakukan Latihan Bela Diri Taktis
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn",KOREM 091/ASN
@korem091asn,2025-03-13 10:18,"Respon Cepat Pelda Bimo dan Warga Evakuasi Korban Kecelakaan Tunggal
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@korem091asn,2025-03-13 10:12,"Bantu Petani Tanam Padi, Dukungan Nyata Babinsa Dalam Program Hanpangan
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@kodamhasanuddin,2025-03-13 10:07,"Kasdam XIV/Hsn Hadiri Rakornis Kesiapan Pengamanan Idul Fitri 1446 H

""Sinergi Lintas Sektoral untuk Pengamanan Idul Fitri 1446 H di Sulawesi Selatan""

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@Cakra_Kostrad,2025-03-13 09:42,"Danmenarmed 2 Kostrad Pimpin Berbagi di Bulan Suci Ramadhan, Pantang Menyerah Tebarkan Kebaikan
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra    #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-13 09:42,"Satgas Yonif 509 Kostrad Beri Perhatian dan Bantuan kepada Mama Papua yang Datang Berobat ke Titik Kuat Koper
@Puspen_TNI @tni_ad   #tni #tniad #Kostrad #Cakra    #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-13 09:41,"Buka Pelatihan Mengemudi Roket Astros, Prajurit Yonarmed 1 Kostrad Siap Awaki Alutsista Canggih
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra    #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-13 09:41,"Pakum Divisi Infanteri 2 Kostrad, Berikan Penyuluhan Hukum Kepada Prajurit dan Persit Brigif 9  dan Yonif 509  Kostrad
@Puspen_TNI @tni_ad   #tni #tniad #Kostrad #Cakra    #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-13 09:35,"Pakum Divisi Infanteri 2 Kostrad, Berikan Penyuluhan Hukum Kepada Prajurit dan Persit Brigif 9  dan Yonif 509  Kostrad
@Puspen_TNI @tni_ad   #tni #tniad #Kostrad #Cakra    #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@korem091asn,2025-03-13 09:28,"Inilah Hasil Ternakan Oleh Anggota Koramil Batu Sopang 
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat #prajuritmulawarman",KOREM 091/ASN
@korem091asn,2025-03-13 09:19,"Danramil Muara Samu Hadiri Safari Ramadhan Bersama PT. PAMA dan Warga
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@kodam_mlw,2025-03-13 08:39,"Nunukan – Optimalkan Lahan Kosong, Satgas Pamtas Yonarmed 11 Kostrad Wujudkan Pertanian Produktif di Pos Salang, Kecamatan Tulin Onsoi, Kabupaten Nunukan, Kamis (13/03/25).

#kodamvimulawarman
#tniad
#tniprima",Kodam VI/Mulawarman
@kodam_mlw,2025-03-13 08:31,"Balikpapan –  Kodam VI/Mulawarman Siap Dukung Pengamanan Idul Fitri 1446 H di Kalimantan Timur di Gedung Mahakam Polda Kaltim, Balikpapan, Kamis (13/03/24).

#kodamvimulawarman
#tniad
#tniprima",Kodam VI/Mulawarman
@1420_sidrap,2025-03-13 07:49,"Babinsa Ramil 1420-03/Maritengngae Kawal Pemeriksaan Kesehatan Gratis di Maritenggae.
Kamis (13/3/2025)

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim 1420 Sidrap
@KodamKasuari,2025-03-13 07:47,"Babinsa Koramil 1804-01/Kaimana, Kodim 1804/Kaimana Serka Nofri Tulenan Memberikan materi Wawasan Kebangsaan (Wasbang) dan pelatihan Peraturan Baris Berbaris (PBB) kepada siswa-siswi SMA Misi Kaimana.

#TNIADbekerjadenganhati
#TNIADDihatiRakyat
#TNIADPrima
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-13 07:44,"Babinsa Koramil 1802-04/Seget Serka Alwi mendatangi warga binaannya menghimbau bapak Faisal Risal yang akan melaksanakan aktivitas sebagai nelayan agar menjaga faktor ke aman saat mencari ikan hati hati karena cuaca exstrim dan tidak menentu

#TNIADbekerjadenganhati
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-13 07:34,"Dalam rangka mewujudkan ketahanan pangan masyarakat, Satgas Pamtas RI-PNG Kewilayahan Papua Barat Daya Yonif 762/VYS Pos Yembun memanfaatkan lahan kosong menjadi lumbung pangan warga Kampung Metnayam

#TNIADbekerjadenganhati
#TNIADDihatiRakyat
#TNIADPrima
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-13 07:32,"Tumbuhkan Minat Belajar Matematika Babinsa Koramil 1802-01/Waisai Serda  Apdullah Tahah melaksanakan wawasan kebangsaan kepada siswa – siswi SD Negeri 29 Raja Ampat  dengan memperkenalan metode gasing pada materi matematika Di SDN 29 Raja Ampat

#TNIADbekerjadenganhati
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-13 07:25,"Dalam upaya mendukung program swasembada pangan nasional, Babinsa Koramil 1801-06/Sidey Kopda Ranto Ramli Yacob aktif terjun ke lapangan membantu para petani dalam menyiapakan bibit-bibit Unggulan pertanian.

#TNIADbekerjadenganhati
#TNIADDihatiRakyat
#TNIADPrima
#TNIAD",Kodam XVIII/Kasuari
@takalar_kodim,2025-03-13 06:47,"Babinsa Koramil 1426-05/Marbo Dampingi Pembagian Makanan Bergizi Gratis Untuk Anak Sekolah

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodim1418mamuju,2025-03-13 06:43,"“Babinsa Koramil 1418-04/Budong-Budong Bersama Warga Bersihkan Saluran Air Antisipasi Banjir Di Mamuju Tengah”

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim1418/Mamuju
@korem091asn,2025-03-13 06:41,"Program Ketahanan Pangan, Babinsa Rawa Mulia Pendampingan Warga Panen Padi
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat",KOREM 091/ASN
@takalar_kodim,2025-03-13 06:37,"Sukseskan Ketahanan Pangan, Babinsa Koramil 1426-07/Pattallassang Laksanakan Pendampingan Para Petani

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@korem091asn,2025-03-13 06:35,"Wakili Danramil, Babinsa Bersama Forkopimcam Melakukan Kegiatan Safari Ramadhan
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn",KOREM 091/ASN
@korem091asn,2025-03-13 06:30,"Wujudkan Ketahanan Pangan Di Wilayah, Babinsa Lakukan Pendampingan Panen Padi Bersama Petani
#tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn",KOREM 091/ASN
@takalar_kodim,2025-03-13 06:28,"Koramil 1426-07/Pattallassang Bersama Masyarakat Kerja Bakti Bersihkan Lingkungan 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@Kodim_Tator,2025-03-13 05:38,"Babinsa Koramil 1414-07/Mengkendek Sertu Saharuddin melaksanakan kegiatan ketahanan pangan LTT bersama PPL dan masyarakat binaan di Dusun Potokdeata Lembang Buntu Limbong Kec. Gandasil Kab. Tator 
Kamis, 13/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Kodim_Tator,2025-03-13 05:36,"Babinsa Koramil 1414-01/Makale Sertu Kornelius melaksanakan komsos bersama Masyarakat binaan di Kel. Botang Kec. Makale Kab. Tana Toraja.
Kamis, 13/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Kodim_Tator,2025-03-13 05:36,"Bertempat di Lembang Limbong, Kec. Rantepao, Kab. Torut, Personil Koramil 1414-02/Rantepao gotong royong bersama warga melaksanakan kegiatan karya bakti pembersihan jalan dan pembersihan selokan.
Kamis, 13/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@WajoKodim,2025-03-13 05:25,"Babinsa Koramil 1406-10/Pitumpanua Ajak Warga Jaga Kesucian Ramadhan di Desa Labawang
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:24,"Babinsa Koramil 1406-09/Sajoanging Ajak Warga Jaga Keamanan dan Kebersihan Lingkungan
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:23,"Babinsa Koramil 1406-08/Sabbangparu Dampingi Pemantauan Perkembangan Tanaman Padi
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:22,"Babinsa Koramil 1406-07/Takkalalla Ajak Masyarakat Jaga Keamanan di Desa Pattangngae
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:21,"Babinsa Koramil 1406-06/Pammana Dampingi Panen Padi untuk Dukung Program Serap Gabah
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:20,"Babinsa Koramil 1406-05/Majauleng Gelar Sosialisasi dengan Petani dan Peternak di Desa Bottopenno
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:20,"Babinsa Koramil 1406-03/Maniangpajo Laksanakan Puldata Teritorial di Desa Abbanuange
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:20,"Babinsa Koramil 1406-02/Tanasitolo Pantau Lokasi Optimasi Lahan di Kelurahan Pincengpute
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:20,"Babinsa Koramil 1406-01/Tempe Jalin Komunikasi dengan Pedagang Pasar Sentral Sengkang
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-13 05:20,"Koramil 1406-04/Belawa Bersama Siswa SMPN 1 Belawa Gelar Karya Bhakti, Fokus Bersihkan Lingkungan
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@puan_sahabat,2025-03-13 04:58,"Mbak puan mode ibu kowad gaada obat😍❤️

#puanmaharani #mbakpuan #ketuadprri #dprri #pdip #pdiperjuangan #indonesia #sahabatpuan #tentaraindonesia #perempuanbisa #kowad #tniad #menyala #hits #vivoV50 Kim Soo Hyun Saeron Polri",Sahabat Puan
@15Malili,2025-03-13 04:49,"Patroli kewilaya binaan,Babinsa Balantang Koramil 1403-15/Malili Serma Rahman ,Membesuk Warga masyarakat yang sakit di Desa Balantang kec Mallili Kab Luwu Timur 
#tniad 
#puspentni 
#dispenad 
#kodam14hasanuddin 
#korem141toddopuli",Koramil 1403-15 Malili
@kodimainjai,2025-03-13 04:19,"Satgas TMMD ke-123 Kodim 1424/Sinjai Lanjutkan Pembuatan Tugu Prasasti di Desa Lamatti Riawang
 di Desa Lamatti Riawang, Kecamatan Bulupoddo, Kabupaten Sinjai, Kamis (13/3/2025).

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-13 04:14,"Rehab RTLH oleh Satgas TMMD ke-123 Kodim 1424/Sinjai di Desa Turungan Baji Memasuki Tahap Akhir
 di Desa Turungan Baji, Kecamatan Sinjai Barat, Kabupaten Sinjai, Kamis (13/3/2025).

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-13 04:10,"Sinergitas TNI-Polri dalam Pembangunan Jembatan di Desa Lamatti Riawang melalui TMMD ke-123 Kodim 1424/Sinjai di Desa Lamatti Riawang, Kecamatan Bulupoddo, Kabupaten Sinjai, Kamis (13/3/2025).

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
